2023-08-09 18:47:27.333 [info] Added views:workbench.panel.markers.view in workbench.panel.markers
2023-08-09 18:47:27.333 [info] Added views:workbench.panel.output in workbench.panel.output
2023-08-09 18:47:27.333 [info] Added views:terminal in terminal
2023-08-09 18:47:27.333 [info] Added views:outline in workbench.view.explorer
2023-08-09 18:47:27.333 [info] Added views:workbench.scm in workbench.view.scm
2023-08-09 18:47:27.333 [info] Added views:workbench.view.search in workbench.view.search
2023-08-09 18:47:27.333 [info] Added views:timeline in workbench.view.explorer
2023-08-09 18:47:27.333 [info] Added views:workbench.explorer.fileView in workbench.view.explorer
2023-08-09 18:47:27.692 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-09 18:47:27.907 [info] Added views:workbench.panel.repl.view in workbench.panel.repl
2023-08-09 18:48:48.390 [info] Added views:workbench.view.testing in workbench.view.extension.test
2023-08-09 18:53:38.071 [info] Added views:workbench.debug.breakPointsView in workbench.view.debug
2023-08-09 18:53:41.495 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-09 18:53:41.530 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-08-09 18:53:42.318 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-09 18:53:42.337 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-09 18:53:47.893 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-09 18:53:47.930 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-08-09 18:53:48.717 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-09 18:53:48.735 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-09 18:54:25.197 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-09 18:54:25.232 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-08-09 19:00:21.368 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-08-09 19:00:21.389 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-08-09 19:00:24.619 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-08-09 19:00:24.657 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
